Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Taux_Defaut,Heures_Fonctionnement,Heures_Arret
2023-07-08 17:57:00,M-002,Ligne_A,65.28,5.02,511,8.0,1.5655577299412915,8.0,0.0
2023-07-08 19:11:00,M-003,Ligne_B,72.62,4.63,519,22.0,4.238921001926782,8.0,0.0
2023-07-08 21:47:00,M-002,Ligne_A,77.67,4.18,432,21.0,4.861111111111112,8.0,0.0
2023-07-08 22:03:00,M-002,Ligne_A,77.67,5.54,488,20.0,4.098360655737705,6.76,1.24
2023-07-09 01:44:00,M-005,Ligne_C,86.5,4.42,685,19.0,2.7737226277372264,8.0,0.0
2023-07-09 02:38:00,M-003,Ligne_B,83.2,4.93,615,11.0,1.788617886178862,6.51,1.49
2023-07-09 04:57:00,M-002,Ligne_A,70.01,2.95,316,29.0,9.177215189873419,8.0,0.0
2023-07-09 16:35:00,M-001,Ligne_A,68.55,4.05,420,12.0,2.857142857142857,8.0,0.0
2023-07-09 17:10:00,M-001,Ligne_A,71.58,5.59,542,20.0,3.6900369003690034,8.0,0.0
2023-07-09 17:35:00,M-003,Ligne_B,90.66,4.03,794,29.0,3.6523929471032743,8.0,0.0
2023-07-09 18:18:00,M-004,Ligne_B,79.97,5.13,606,25.0,4.125412541254125,8.0,0.0
2023-07-09 18:35:00,M-005,Ligne_C,90.43,4.5,471,17.0,3.6093418259023355,8.0,0.0
2023-07-09 22:49:00,M-004,Ligne_B,87.98,3.72,820,12.0,1.4634146341463417,8.0,0.0
2023-07-10 00:18:00,M-004,Ligne_B,82.64,4.08,416,8.0,1.9230769230769231,8.0,0.0
2023-07-10 01:44:00,M-002,Ligne_A,67.38,3.41,382,15.0,3.926701570680628,8.0,0.0
2023-07-10 02:15:00,M-001,Ligne_A,79.74,3.98,557,6.0,1.0771992818671454,8.0,0.0
2023-07-10 04:35:00,M-004,Ligne_B,93.24,5.97,234,5.0,2.1367521367521367,7.92,0.08
2023-07-10 07:41:00,M-005,Ligne_C,76.39,4.26,432,9.0,2.083333333333333,8.0,0.0
2023-07-10 09:49:00,M-002,Ligne_A,70.43,4.9,205,3.0,1.4634146341463417,8.0,0.0
2023-07-10 11:09:00,M-004,Ligne_B,81.68,4.3,330,5.0,1.5151515151515151,8.0,0.0
2023-07-10 11:54:00,M-005,Ligne_C,78.62,4.23,242,5.0,2.066115702479339,8.0,0.0
2023-07-10 13:48:00,M-004,Ligne_B,82.71,4.38,370,18.0,4.864864864864865,8.0,0.0
2023-07-10 14:34:00,M-002,Ligne_A,73.97,4.21,592,26.0,4.391891891891892,8.0,0.0
2023-07-10 14:47:00,M-005,Ligne_C,92.87,4.44,380,18.0,4.736842105263158,8.0,0.0
2023-07-10 15:26:00,M-003,Ligne_B,87.9,4.75,650,20.0,3.076923076923077,6.71,1.29
2023-07-10 20:27:00,M-004,Ligne_B,90.56,4.77,548,20.0,3.64963503649635,7.82,0.18
2023-07-10 21:10:00,M-002,Ligne_A,61.65,5.07,540,23.0,4.2592592592592595,8.0,0.0
2023-07-10 21:26:00,M-004,Ligne_B,83.01,4.91,665,16.0,2.4060150375939853,7.82,0.18
2023-07-10 21:57:00,M-003,Ligne_B,86.61,3.92,1006,47.0,4.671968190854871,7.98,0.02
2023-07-10 23:52:00,M-001,Ligne_A,72.58,4.44,422,5.0,1.1848341232227488,8.0,0.0
2023-07-11 00:57:00,M-005,Ligne_C,86.05,5.67,683,18.0,2.635431918008785,8.0,0.0
2023-07-11 01:32:00,M-002,Ligne_A,72.26,5.61,537,18.0,3.35195530726257,8.0,0.0
2023-07-11 01:39:00,M-001,Ligne_A,72.74,3.43,708,24.0,3.389830508474576,8.0,0.0
2023-07-11 04:43:00,M-004,Ligne_B,90.33,4.54,594,21.0,3.535353535353535,8.0,0.0
2023-07-11 04:48:00,M-001,Ligne_A,68.79,3.85,613,7.0,1.1419249592169658,8.0,0.0
2023-07-11 05:35:00,M-004,Ligne_B,91.9,3.81,514,25.0,4.863813229571985,8.0,0.0
2023-07-11 05:45:00,M-004,Ligne_B,94.31,3.79,795,18.0,2.2641509433962264,8.0,0.0
2023-07-11 06:26:00,M-002,Ligne_A,66.33,3.89,230,3.0,1.3043478260869565,8.0,0.0
2023-07-11 07:24:00,M-004,Ligne_B,81.72,5.32,632,18.0,2.848101265822785,8.0,0.0
2023-07-11 08:35:00,M-005,Ligne_C,83.44,4.515,508,23.0,4.52755905511811,8.0,0.0
2023-07-11 09:18:00,M-003,Ligne_B,84.28,3.48,487,12.0,2.4640657084188913,8.0,0.0
2023-07-11 09:23:00,M-002,Ligne_A,71.49,4.34,475,18.0,3.7894736842105265,8.0,0.0
2023-07-11 10:38:00,M-002,Ligne_A,124.52,5.13,307,47.0,15.309446254071663,8.0,0.0
2023-07-11 12:29:00,M-005,Ligne_C,84.8,4.74,466,23.0,4.935622317596566,8.0,0.0
2023-07-11 12:31:00,M-002,Ligne_A,72.63,2.59,374,44.0,11.76470588235294,8.0,0.0
2023-07-11 13:09:00,M-002,Ligne_A,66.54,4.46,468,6.0,1.282051282051282,7.74,0.26
2023-07-11 14:57:00,M-002,Ligne_A,66.81,3.64,557,10.0,1.7953321364452424,8.0,0.0
2023-07-11 15:18:00,M-001,Ligne_A,72.86,4.65,444,11.0,2.4774774774774775,8.0,0.0
2023-07-11 15:25:00,M-005,Ligne_C,82.8,5.72,403,16.0,3.970223325062035,6.84,1.16
2023-07-11 16:44:00,M-002,Ligne_A,59.87,4.53,403,4.0,0.9925558312655087,7.68,0.32
2023-07-11 16:51:00,M-002,Ligne_A,68.49,5.17,527,24.0,4.554079696394687,8.0,0.0
2023-07-11 16:52:00,M-002,Ligne_A,69.79,4.18,538,10.0,1.858736059479554,8.0,0.0
2023-07-11 19:40:00,M-002,Ligne_A,109.0,4.2,1,0.0,0.0,8.0,0.0
2023-07-11 22:09:00,M-005,Ligne_C,80.87,4.29,552,16.0,2.898550724637681,8.0,0.0
2023-07-12 02:00:00,M-001,Ligne_A,64.48,3.16,661,18.0,2.723146747352496,8.0,0.0
2023-07-12 03:53:00,M-004,Ligne_B,81.78,4.8,502,6.0,1.1952191235059761,8.0,0.0
2023-07-12 05:01:00,M-005,Ligne_C,95.84,4.45,550,10.0,1.8181818181818181,8.0,0.0
2023-07-12 05:46:00,M-001,Ligne_A,69.91999999999999,4.19,623,14.0,2.247191011235955,7.54,0.46
2023-07-12 08:52:00,M-001,Ligne_A,67.09,3.82,228,7.0,3.070175438596491,8.0,0.0
2023-07-12 11:29:00,M-003,Ligne_B,77.77,5.56,797,28.0,3.5131744040150563,8.0,0.0
2023-07-12 12:45:00,M-005,Ligne_C,79.81,4.19,588,11.0,1.870748299319728,8.0,0.0
2023-07-12 13:11:00,M-005,Ligne_C,88.06,4.47,110,3.0,2.727272727272727,8.0,0.0
2023-07-12 17:59:00,M-001,Ligne_A,68.37,4.59,463,13.0,2.8077753779697625,8.0,0.0
2023-07-12 19:22:00,M-003,Ligne_B,85.86,4.35,690,11.0,1.5942028985507246,8.0,0.0
2023-07-12 20:13:00,M-004,Ligne_B,81.75,5.64,675,15.0,2.2222222222222223,8.0,0.0
2023-07-12 20:34:00,M-002,Ligne_A,70.54,3.58,510,9.0,1.7647058823529411,8.0,0.0
2023-07-12 20:50:00,M-005,Ligne_C,80.85,4.48,142,5.0,3.5211267605633805,8.0,0.0
2023-07-12 21:48:00,M-003,Ligne_B,77.29,4.78,315,4.0,1.2698412698412698,7.34,0.66
2023-07-12 22:50:00,M-004,Ligne_B,79.57,6.77,446,9.0,2.0179372197309418,8.0,0.0
2023-07-13 02:28:00,M-004,Ligne_B,83.52,4.94,563,23.0,4.085257548845471,8.0,0.0
2023-07-13 02:35:00,M-003,Ligne_B,86.71,6.34,379,16.0,4.221635883905013,7.43,0.57
2023-07-13 03:50:00,M-003,Ligne_B,95.76,4.77,781,35.0,4.481434058898848,8.0,0.0
2023-07-13 04:40:00,M-004,Ligne_B,80.32,3.38,493,0.0,0.0,8.0,0.0
2023-07-13 06:22:00,M-001,Ligne_A,77.67,3.51,282,12.0,4.25531914893617,8.0,0.0
2023-07-13 07:16:00,M-002,Ligne_A,76.58,2.17,316,31.0,9.81012658227848,6.94,1.06
2023-07-13 08:42:00,M-001,Ligne_A,65.42,3.99,585,22.0,3.7606837606837606,8.0,0.0
2023-07-13 11:34:00,M-004,Ligne_B,76.47,4.82,405,15.0,3.7037037037037033,7.49,0.51
2023-07-13 11:37:00,M-005,Ligne_C,74.01,5.75,528,21.0,3.977272727272727,8.0,0.0
2023-07-13 12:01:00,M-001,Ligne_A,76.39,4.92,618,21.0,3.3980582524271843,8.0,0.0
2023-07-13 12:05:00,M-001,Ligne_A,68.29,4.65,694,13.0,1.8731988472622478,8.0,0.0
2023-07-13 15:53:00,M-002,Ligne_A,59.15,5.07,464,20.0,4.310344827586207,8.0,0.0
2023-07-13 17:24:00,M-005,Ligne_C,98.34,5.44,670,12.0,1.791044776119403,8.0,0.0
2023-07-13 18:10:00,M-005,Ligne_C,80.52,5.37,332,10.0,3.0120481927710845,8.0,0.0
2023-07-13 18:14:00,M-003,Ligne_B,85.77,4.64,328,11.0,3.353658536585366,8.0,0.0
2023-07-13 18:24:00,M-004,Ligne_B,84.77,2.53,419,33.0,7.875894988066825,8.0,0.0
2023-07-13 21:38:00,M-004,Ligne_B,88.32,4.09,714,32.0,4.481792717086835,8.0,0.0
2023-07-13 22:08:00,M-002,Ligne_A,132.16,4.52,411,44.0,10.70559610705596,8.0,0.0
2023-07-14 00:24:00,M-001,Ligne_A,71.64,5.47,392,18.0,4.591836734693878,8.0,0.0
2023-07-14 01:59:00,M-005,Ligne_C,92.68,4.16,578,20.0,3.4602076124567476,8.0,0.0
2023-07-14 02:48:00,M-005,Ligne_C,81.32,4.02,358,5.0,1.3966480446927374,8.0,0.0
2023-07-14 02:49:00,M-002,Ligne_A,63.76,4.11,503,16.0,3.180914512922465,6.77,1.23
2023-07-14 03:22:00,M-003,Ligne_B,82.99,6.97,563,16.0,2.841918294849023,8.0,0.0
2023-07-14 03:35:00,M-005,Ligne_C,80.87,4.4,221,0.0,0.0,8.0,0.0
2023-07-14 05:03:00,M-001,Ligne_A,72.43,5.42,263,3.0,1.1406844106463878,8.0,0.0
2023-07-14 05:08:00,M-003,Ligne_B,76.03,3.9,599,28.0,4.674457429048414,8.0,0.0
2023-07-14 05:23:00,M-001,Ligne_A,83.01,4.87,794,8.0,1.0075566750629723,8.0,0.0
2023-07-14 05:42:00,M-004,Ligne_B,82.55,5.22,532,22.0,4.135338345864661,8.0,0.0
2023-07-14 07:15:00,M-005,Ligne_C,91.35,3.73,472,12.0,2.5423728813559325,8.0,0.0
2023-07-14 08:44:00,M-001,Ligne_A,80.89,3.04,389,12.0,3.0848329048843186,8.0,0.0
2023-07-14 16:45:00,M-005,Ligne_C,80.61,2.6,720,102.0,14.166666666666666,8.0,0.0
2023-07-14 17:45:00,M-002,Ligne_A,77.49,5.09,508,23.0,4.52755905511811,7.99,0.01
2023-07-14 18:53:00,M-004,Ligne_B,82.22,5.07,476,11.0,2.3109243697478994,8.0,0.0
2023-07-14 21:43:00,M-002,Ligne_A,71.84,4.47,726,31.0,4.2699724517906334,8.0,0.0
2023-07-14 22:50:00,M-001,Ligne_A,55.17,3.79,635,6.0,0.9448818897637795,8.0,0.0
2023-07-14 23:20:00,M-003,Ligne_B,93.03,4.45,531,14.0,2.6365348399246704,7.25,0.75
2023-07-15 00:07:00,M-005,Ligne_C,91.9,4.71,751,10.0,1.3315579227696404,8.0,0.0
2023-07-15 00:11:00,M-003,Ligne_B,84.43,5.13,703,25.0,3.556187766714083,8.0,0.0
2023-07-15 02:25:00,M-004,Ligne_B,74.96,4.92,432,9.0,2.083333333333333,8.0,0.0
2023-07-15 03:12:00,M-005,Ligne_C,82.39,3.5,236,10.0,4.23728813559322,8.0,0.0
2023-07-15 04:41:00,M-002,Ligne_A,72.42,4.42,247,7.0,2.834008097165992,7.86,0.14
2023-07-15 06:09:00,M-003,Ligne_B,75.72,6.18,190,2.0,1.0526315789473684,8.0,0.0
2023-07-15 11:11:00,M-002,Ligne_A,66.0,2.84,541,49.0,9.057301293900185,8.0,0.0
2023-07-15 12:26:00,M-003,Ligne_B,79.88,3.28,503,18.0,3.5785288270377733,8.0,0.0
2023-07-15 12:28:00,M-001,Ligne_A,64.47,5.45,576,16.0,2.7777777777777777,8.0,0.0
2023-07-15 12:42:00,M-001,Ligne_A,76.88,4.57,760,20.0,2.631578947368421,8.0,0.0
2023-07-15 13:34:00,M-003,Ligne_B,80.65,5.69,429,7.0,1.6317016317016315,8.0,0.0
2023-07-15 13:54:00,M-003,Ligne_B,76.92,3.96,312,10.0,3.205128205128205,8.0,0.0
2023-07-15 14:47:00,M-002,Ligne_A,131.49,4.98,594,103.0,17.34006734006734,8.0,0.0
2023-07-15 14:55:00,M-005,Ligne_C,84.8,5.74,577,63.0,10.918544194107453,8.0,0.0
2023-07-15 15:37:00,M-004,Ligne_B,90.25,5.4,485,14.0,2.88659793814433,8.0,0.0
2023-07-15 16:20:00,M-005,Ligne_C,90.74,5.87,426,14.0,3.286384976525822,7.93,0.07
2023-07-15 16:33:00,M-002,Ligne_A,73.9,5.38,635,7.0,1.1023622047244095,8.0,0.0
2023-07-15 16:43:00,M-005,Ligne_C,79.08,5.9,467,8.0,1.7130620985010707,8.0,0.0
2023-07-15 18:22:00,M-002,Ligne_A,64.98,3.06,302,11.0,3.642384105960265,8.0,0.0
2023-07-15 19:43:00,M-004,Ligne_B,88.71,5.58,424,14.0,3.30188679245283,8.0,0.0
2023-07-15 19:43:00,M-002,Ligne_A,72.66,2.55,347,48.0,13.8328530259366,8.0,0.0
2023-07-15 20:23:00,M-003,Ligne_B,86.64,4.93,365,15.0,4.10958904109589,8.0,0.0
2023-07-15 20:41:00,M-002,Ligne_A,69.65,3.52,520,5.0,0.9615384615384616,7.72,0.28
2023-07-15 20:50:00,M-002,Ligne_A,69.46,4.46,630,17.0,2.6984126984126986,8.0,0.0
2023-07-15 20:57:00,M-001,Ligne_A,73.04,4.08,501,6.0,1.1976047904191618,8.0,0.0
2023-07-15 21:27:00,M-005,Ligne_C,87.1,3.18,596,15.0,2.5167785234899327,8.0,0.0
2023-07-15 23:59:00,M-002,Ligne_A,77.37,4.72,443,10.0,2.2573363431151243,8.0,0.0
2023-07-16 00:02:00,M-005,Ligne_C,85.67,5.88,562,26.0,4.6263345195729535,8.0,0.0
2023-07-16 01:05:00,M-001,Ligne_A,71.21,5.3,960,19.0,1.9791666666666665,8.0,0.0
2023-07-16 02:21:00,M-004,Ligne_B,84.51,5.08,471,7.0,1.48619957537155,7.65,0.35
2023-07-16 02:56:00,M-003,Ligne_B,77.73,2.96,609,95.0,15.599343185550083,7.26,0.74
2023-07-16 06:58:00,M-002,Ligne_A,67.94,5.34,486,8.0,1.646090534979424,8.0,0.0
2023-07-16 07:28:00,M-003,Ligne_B,96.26,4.22,373,5.0,1.3404825737265416,8.0,0.0
2023-07-16 10:48:00,M-002,Ligne_A,61.33,2.8,593,85.0,14.333895446880272,7.8,0.2
2023-07-16 11:27:00,M-001,Ligne_A,61.27,5.78,601,27.0,4.492512479201332,8.0,0.0
2023-07-16 13:11:00,M-005,Ligne_C,87.54,5.4,510,20.0,3.9215686274509802,6.95,1.05
2023-07-16 13:38:00,M-004,Ligne_B,67.87,4.3,373,15.0,4.021447721179625,8.0,0.0
2023-07-16 13:59:00,M-004,Ligne_B,71.94,3.89,759,37.0,4.874835309617918,8.0,0.0
2023-07-16 15:25:00,M-005,Ligne_C,74.56,3.33,494,8.0,1.6194331983805668,8.0,0.0
2023-07-16 17:32:00,M-005,Ligne_C,85.51,4.05,286,10.0,3.4965034965034967,7.32,0.68
2023-07-16 18:02:00,M-002,Ligne_A,71.08,3.85,312,15.0,4.807692307692308,8.0,0.0
2023-07-16 19:26:00,M-002,Ligne_A,76.66,3.99,713,29.0,4.067321178120617,8.0,0.0
2023-07-16 22:09:00,M-002,Ligne_A,68.85,5.21,563,26.0,4.618117229129663,7.57,0.43
2023-07-16 22:27:00,M-005,Ligne_C,81.18,3.37,608,10.0,1.644736842105263,8.0,0.0
2023-07-17 00:18:00,M-001,Ligne_A,76.19,4.61,450,9.0,2.0,8.0,0.0
2023-07-17 04:06:00,M-003,Ligne_B,96.77,4.5,377,6.0,1.5915119363395225,8.0,0.0
2023-07-17 04:53:00,M-003,Ligne_B,85.86,3.93,375,12.0,3.2,8.0,0.0
2023-07-17 06:30:00,M-005,Ligne_C,74.89,4.52,496,22.0,4.435483870967742,8.0,0.0
2023-07-17 06:31:00,M-002,Ligne_A,71.72,4.53,679,25.0,3.6818851251840945,8.0,0.0
2023-07-17 09:16:00,M-005,Ligne_C,89.19,3.72,615,8.0,1.3008130081300813,8.0,0.0
2023-07-17 09:38:00,M-005,Ligne_C,81.32,4.26,530,23.0,4.339622641509433,8.0,0.0
2023-07-17 09:38:00,M-001,Ligne_A,75.16,3.45,157,5.0,3.1847133757961785,8.0,0.0
2023-07-17 10:11:00,M-004,Ligne_B,83.51,4.65,610,25.0,4.098360655737705,8.0,0.0
2023-07-17 11:20:00,M-004,Ligne_B,81.05,2.64,464,38.0,8.189655172413794,7.91,0.09
2023-07-17 22:21:00,M-005,Ligne_C,92.2,5.59,632,21.0,3.322784810126582,7.92,0.08
2023-07-18 00:35:00,M-003,Ligne_B,70.82,3.89,664,27.0,4.066265060240964,8.0,0.0
2023-07-18 05:53:00,M-003,Ligne_B,84.91,5.84,470,7.0,1.4893617021276597,8.0,0.0
2023-07-18 06:33:00,M-004,Ligne_B,76.99,5.09,451,7.0,1.5521064301552108,8.0,0.0
2023-07-18 08:11:00,M-001,Ligne_A,69.8,4.34,454,6.0,1.3215859030837005,7.41,0.59
2023-07-18 11:08:00,M-001,Ligne_A,70.42,4.23,450,21.0,4.666666666666667,8.0,0.0
2023-07-18 11:16:00,M-003,Ligne_B,85.56,4.02,504,11.0,2.1825396825396823,8.0,0.0
2023-07-18 11:59:00,M-002,Ligne_A,69.1,3.93,446,11.0,2.4663677130044843,8.0,0.0
2023-07-18 13:20:00,M-004,Ligne_B,99.22,4.24,426,5.0,1.1737089201877933,8.0,0.0
2023-07-18 13:22:00,M-003,Ligne_B,85.15,4.72,243,4.0,1.646090534979424,8.0,0.0
2023-07-18 15:17:00,M-001,Ligne_A,75.19,3.98,818,21.0,2.567237163814181,8.0,0.0
2023-07-18 15:30:00,M-002,Ligne_A,68.79,6.56,581,21.0,3.614457831325301,8.0,0.0
2023-07-18 21:31:00,M-004,Ligne_B,72.35,4.47,431,5.0,1.160092807424594,8.0,0.0
2023-07-18 23:59:00,M-003,Ligne_B,86.78,3.45,479,15.0,3.1315240083507305,8.0,0.0
2023-07-19 00:35:00,M-004,Ligne_B,79.98,4.84,415,16.0,3.8554216867469884,8.0,0.0
2023-07-19 02:50:00,M-003,Ligne_B,85.15,4.1,607,74.0,12.191103789126853,8.0,0.0
2023-07-19 03:20:00,M-001,Ligne_A,71.55,4.1,511,15.0,2.935420743639922,8.0,0.0
2023-07-19 03:40:00,M-004,Ligne_B,76.42,4.85,625,17.0,2.7199999999999998,8.0,0.0
2023-07-19 04:07:00,M-002,Ligne_A,63.26,4.18,636,13.0,2.044025157232704,8.0,0.0
2023-07-19 05:22:00,M-002,Ligne_A,65.28,3.76,585,28.0,4.786324786324787,8.0,0.0
2023-07-19 05:38:00,M-001,Ligne_A,74.32,3.99,748,28.0,3.7433155080213902,8.0,0.0
2023-07-19 10:23:00,M-005,Ligne_C,87.4,3.98,503,18.0,3.5785288270377733,8.0,0.0
2023-07-19 12:38:00,M-004,Ligne_B,74.64,4.96,282,5.0,1.773049645390071,8.0,0.0
2023-07-19 13:34:00,M-001,Ligne_A,69.91999999999999,2.96,119,13.0,10.92436974789916,8.0,0.0
2023-07-19 13:53:00,M-005,Ligne_C,95.24,4.78,303,12.0,3.9603960396039604,8.0,0.0
2023-07-19 19:36:00,M-003,Ligne_B,79.17,5.35,502,11.0,2.1912350597609564,8.0,0.0
2023-07-19 21:07:00,M-004,Ligne_B,85.26,4.67,223,2.0,0.8968609865470852,8.0,0.0
2023-07-19 21:57:00,M-002,Ligne_A,70.39,5.74,557,10.0,1.7953321364452424,8.0,0.0
2023-07-19 23:46:00,M-004,Ligne_B,66.05,4.81,506,6.0,1.185770750988142,8.0,0.0
2023-07-20 01:21:00,M-003,Ligne_B,78.24,3.85,400,17.0,4.25,8.0,0.0
2023-07-20 02:34:00,M-002,Ligne_A,63.12,6.21,600,18.0,3.0,8.0,0.0
2023-07-20 05:18:00,M-002,Ligne_A,63.35,4.27,121,5.0,4.132231404958678,8.0,0.0
2023-07-20 07:57:00,M-001,Ligne_A,68.5,4.08,556,7.0,1.2589928057553956,8.0,0.0
2023-07-20 10:27:00,M-003,Ligne_B,85.54,5.21,881,39.0,4.426787741203178,8.0,0.0
2023-07-20 12:04:00,M-004,Ligne_B,96.99,4.32,447,11.0,2.460850111856823,8.0,0.0
2023-07-20 12:13:00,M-003,Ligne_B,82.16,3.74,567,26.0,4.5855379188712515,8.0,0.0
2023-07-20 18:40:00,M-005,Ligne_C,76.73,3.74,486,13.0,2.674897119341564,8.0,0.0
2023-07-20 20:58:00,M-003,Ligne_B,93.22,3.0,450,69.0,15.333333333333332,8.0,0.0
2023-07-20 23:22:00,M-005,Ligne_C,84.71,4.99,494,8.0,1.6194331983805668,7.9,0.1
2023-07-21 01:42:00,M-004,Ligne_B,80.72,5.13,403,4.0,0.9925558312655087,8.0,0.0
2023-07-21 01:51:00,M-002,Ligne_A,74.23,3.37,511,20.0,3.9138943248532287,8.0,0.0
2023-07-21 02:37:00,M-003,Ligne_B,89.47,4.67,410,17.0,4.146341463414634,7.49,0.51
2023-07-21 02:58:00,M-003,Ligne_B,88.7,5.27,573,18.0,3.1413612565445024,8.0,0.0
2023-07-21 04:25:00,M-001,Ligne_A,80.92,4.07,365,12.0,3.287671232876712,8.0,0.0
2023-07-21 11:07:00,M-001,Ligne_A,67.14,4.4,488,4.0,0.819672131147541,7.53,0.47
2023-07-21 11:37:00,M-005,Ligne_C,94.14,3.93,460,12.0,2.608695652173913,8.0,0.0
2023-07-21 11:50:00,M-003,Ligne_B,68.65,3.47,703,34.0,4.836415362731152,6.62,1.38
2023-07-21 14:48:00,M-003,Ligne_B,96.75,2.62,629,105.0,16.69316375198728,8.0,0.0
2023-07-21 17:05:00,M-004,Ligne_B,92.48,4.91,630,23.0,3.650793650793651,8.0,0.0
2023-07-21 18:36:00,M-002,Ligne_A,75.41,3.97,474,16.0,3.375527426160337,8.0,0.0
2023-07-21 19:47:00,M-001,Ligne_A,71.2,3.26,481,12.0,2.494802494802495,7.47,0.53
2023-07-21 19:47:00,M-005,Ligne_C,86.23,3.93,372,3.0,0.8064516129032258,7.91,0.09
2023-07-21 20:20:00,M-005,Ligne_C,88.51,5.11,381,12.0,3.149606299212598,8.0,0.0
2023-07-22 00:16:00,M-005,Ligne_C,89.93,5.15,544,19.0,3.4926470588235294,8.0,0.0
2023-07-22 00:23:00,M-003,Ligne_B,74.48,3.94,497,23.0,4.627766599597585,7.56,0.44
2023-07-22 08:37:00,M-005,Ligne_C,86.68,6.02,465,6.0,1.2903225806451613,8.0,0.0
2023-07-22 08:52:00,M-004,Ligne_B,72.89,3.86,733,15.0,2.046384720327422,8.0,0.0
2023-07-22 09:05:00,M-001,Ligne_A,68.21,5.41,277,9.0,3.2490974729241873,8.0,0.0
2023-07-22 10:34:00,M-001,Ligne_A,71.75,4.49,453,16.0,3.532008830022075,8.0,0.0
2023-07-22 10:53:00,M-004,Ligne_B,83.57,5.08,578,27.0,4.671280276816609,7.75,0.25
2023-07-22 11:49:00,M-002,Ligne_A,77.09,5.07,449,5.0,1.1135857461024499,8.0,0.0
2023-07-22 12:44:00,M-005,Ligne_C,83.95,5.39,569,21.0,3.690685413005272,7.67,0.33
2023-07-22 15:01:00,M-002,Ligne_A,69.79,4.59,450,19.0,4.222222222222222,8.0,0.0
2023-07-22 16:03:00,M-001,Ligne_A,74.0,4.93,532,12.0,2.2556390977443606,8.0,0.0
2023-07-22 19:03:00,M-004,Ligne_B,83.84,4.64,572,11.0,1.9230769230769231,7.85,0.15
2023-07-22 20:19:00,M-002,Ligne_A,74.73,4.44,542,11.0,2.029520295202952,8.0,0.0
2023-07-22 20:29:00,M-003,Ligne_B,82.86,2.97,345,50.0,14.492753623188406,8.0,0.0
2023-07-23 00:07:00,M-003,Ligne_B,92.0,5.7,531,9.0,1.694915254237288,8.0,0.0
2023-07-23 02:23:00,M-003,Ligne_B,83.54,4.45,511,20.0,3.9138943248532287,8.0,0.0
2023-07-23 04:45:00,M-003,Ligne_B,78.16,3.58,663,21.0,3.167420814479638,6.93,1.07
2023-07-23 07:35:00,M-002,Ligne_A,65.83,5.38,334,13.0,3.8922155688622757,8.0,0.0
2023-07-23 07:48:00,M-003,Ligne_B,82.82,3.63,168,3.0,1.7857142857142856,8.0,0.0
2023-07-23 08:12:00,M-004,Ligne_B,83.16,3.67,602,23.0,3.820598006644518,8.0,0.0
2023-07-23 09:49:00,M-001,Ligne_A,70.53,5.07,401,17.0,4.239401496259352,8.0,0.0
2023-07-23 10:18:00,M-002,Ligne_A,69.79,5.14,275,13.0,4.7272727272727275,8.0,0.0
2023-07-23 10:18:00,M-004,Ligne_B,95.91,5.03,396,16.0,4.040404040404041,8.0,0.0
2023-07-23 10:41:00,M-005,Ligne_C,84.4,4.54,315,10.0,3.1746031746031744,8.0,0.0
2023-07-23 11:32:00,M-001,Ligne_A,59.82,4.07,210,5.0,2.380952380952381,8.0,0.0
2023-07-23 13:12:00,M-005,Ligne_C,82.69,5.23,206,4.0,1.9417475728155338,8.0,0.0
2023-07-23 15:11:00,M-001,Ligne_A,70.0,4.74,484,21.0,4.338842975206612,8.0,0.0
2023-07-23 15:31:00,M-003,Ligne_B,75.24,3.49,527,22.0,4.174573055028463,8.0,0.0
2023-07-23 15:43:00,M-004,Ligne_B,75.0,3.77,567,26.0,4.5855379188712515,8.0,0.0
2023-07-23 16:27:00,M-001,Ligne_A,75.37,5.59,610,26.0,4.2622950819672125,8.0,0.0
2023-07-23 23:02:00,M-005,Ligne_C,80.39,4.64,372,14.0,3.763440860215054,8.0,0.0
2023-07-24 02:01:00,M-005,Ligne_C,85.12,4.98,509,8.0,1.5717092337917484,8.0,0.0
2023-07-24 06:04:00,M-005,Ligne_C,75.83,4.89,722,28.0,3.8781163434903045,7.16,0.84
2023-07-24 06:16:00,M-005,Ligne_C,90.31,5.54,336,10.0,2.976190476190476,8.0,0.0
2023-07-24 06:25:00,M-001,Ligne_A,71.15,3.42,243,10.0,4.11522633744856,8.0,0.0
2023-07-24 10:17:00,M-003,Ligne_B,74.93,4.2,489,6.0,1.2269938650306749,8.0,0.0
2023-07-24 10:50:00,M-003,Ligne_B,77.84,5.64,526,23.0,4.3726235741444865,7.27,0.73
2023-07-24 12:39:00,M-003,Ligne_B,88.38,4.17,149,2.0,1.342281879194631,8.0,0.0
2023-07-24 15:32:00,M-001,Ligne_A,74.83,3.92,546,15.0,2.7472527472527473,8.0,0.0
2023-07-24 16:46:00,M-005,Ligne_C,88.8,3.99,166,5.0,3.0120481927710845,8.0,0.0
2023-07-24 21:41:00,M-004,Ligne_B,92.03,4.19,337,14.0,4.154302670623145,8.0,0.0
2023-07-24 23:28:00,M-004,Ligne_B,85.72,4.69,775,23.0,2.967741935483871,8.0,0.0
2023-07-24 23:39:00,M-003,Ligne_B,86.75,3.97,567,12.0,2.1164021164021163,8.0,0.0
2023-07-25 01:10:00,M-002,Ligne_A,68.67,4.88,814,27.0,3.3169533169533167,7.73,0.27
